,lat,lon,name,admin1,admin2,cc,coord_tuple
285,25.0657,55.17128,Dubai,Dubai,,AE,"('25.2095084', '55.2751351')"
286,19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('19.0541244', '72.9131189')"
287,25.07007,45.46147,Marat,Ar Riyad,,SA,"('25.156413', '45.4796658')"
288,28.63576,77.22445,New Delhi,NCT,New Delhi,IN,"('28.5292291', '77.2182102')"
289,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5340976', '39.200926')"
290,44.80401,20.46513,Belgrade,Central Serbia,,RS,"('44.8031824', '20.4640478')"
291,-1.36175,36.6566,Ngong,Kajiado,,KE,"('-1.383906', '36.7417891')"
292,35.8044,51.4256,Tajrish,Tehran,,IR,"('35.7813746', '51.3545297')"
293,-25.93312,28.01213,Diepsloot,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('-26.027359', '28.021033')"
294,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.170291', '55.3694014')"
295,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0208802', '55.1997795')"
296,1.28967,103.85007,Singapore,,,SG,"('1.2892988', '103.8631368')"
297,18.59921,73.92701,Lohogaon,Maharashtra,Pune Division,IN,"('18.5671308', '73.9141235')"
298,52.22904,21.01644,Srodmiescie,Masovian Voivodeship,Warszawa,PL,"('52.2127126', '21.0206811')"
299,38.73273,0.14354,Benitachell,Valencia,Provincia de Alicante,ES,"('38.7081145', '0.1664803')"
300,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0619168', '55.2268706')"
301,31.19594,121.44709,Xuhui,Shanghai Shi,,CN,"('31.195214', '121.436848')"
302,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1588444', '55.2342401')"
303,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0761911', '55.1387826')"
304,25.8651,-80.3245,Hialeah Gardens,Florida,Miami-Dade County,US,"('25.8584364', '-80.3216538')"
305,6.93194,79.84778,Colombo,Western,,LK,"('6.9184509', '79.8563328')"
306,56.8519,60.6122,Yekaterinburg,Sverdlovsk,,RU,"('56.8395042', '60.608393')"
307,25.41111,55.43504,Ajman,Ajman,,AE,"('25.4670355', '55.4929204')"
308,44.36394,7.64464,Beinette,Piedmont,Provincia di Cuneo,IT,"('44.3627033', '7.6477886')"
309,43.8497,10.47234,Lucca,Tuscany,Provincia di Lucca,IT,"('43.8451488', '10.5184017')"
310,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.3223274', '54.5883923')"
311,-8.79093,115.16006,Jimbaran,Bali,,ID,"('-8.7855776', '115.1633985')"
312,56.8519,60.6122,Yekaterinburg,Sverdlovsk,,RU,"('56.8389829', '60.5979436')"
313,31.54972,74.34361,Lahore,Punjab,,PK,"('31.483154', '74.288658')"
314,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2370552', '55.3067229')"
315,10.10468,76.3565,Aluva,Kerala,Ernakulam,IN,"('10.1082571', '76.3593987')"
316,26.44976,74.64116,Ajmer,Rajasthan,Ajmer,IN,"('26.4538544', '74.6330097')"
317,26.21536,50.5832,Manama,Manama,,BH,"('26.2331312', '50.5749525')"
318,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1264072', '55.2084059')"
319,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2996325', '55.4505653')"
320,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4204831', '54.4429743')"
321,25.28812,55.88157,Adh Dhayd,Ash Shariqah,,AE,"('25.2842243', '55.6957483')"
322,25.0657,55.17128,Dubai,Dubai,,AE,"('25.2257426', '55.2557423')"
323,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.3994663', '54.4885209')"
324,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0515283', '55.2686991')"
325,-25.93312,28.01213,Diepsloot,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('-26.0532', '28.0212')"
326,0.31628,32.58219,Kampala,Central Region,Kampala District,UG,"('0.2991541', '32.5959688')"
327,29.61031,52.53113,Shiraz,Fars,,IR,"('29.6245565', '52.5180683')"
328,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1455845', '55.2237131')"
329,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2455693', '55.3020537')"
330,25.60222,85.11936,Patna,Bihar,Patna,IN,"('25.609878', '85.1366535')"
331,9.93988,76.26022,Cochin,Kerala,Ernakulam,IN,"('9.9350877', '76.2628348')"
332,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.258407', '55.329807')"
333,30.00808,31.21093,Al Jizah,Al Jizah,,EG,"('29.9891785', '31.130273')"
334,40.80427,-74.01208,North Bergen,New Jersey,Hudson County,US,"('40.8017126', '-74.0222621')"
335,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0420531', '55.1176095')"
336,44.39583,7.87574,Briaglia,Piedmont,Provincia di Cuneo,IT,"('44.4223439', '7.8536839')"
337,31.88542,35.8543,Umm as Summaq,Amman,,JO,"('31.8910917', '35.8601847')"
338,58.59419,16.1826,Norrkoping,OEstergoetland,Norrkopings Kommun,SE,"('58.5879342', '16.1878311')"
339,39.82219,-7.49087,Castelo Branco,Castelo Branco,Castelo Branco,PT,"('39.823756', '-7.4901407')"
340,13.00639,80.25417,Gandhi Nagar,Tamil Nadu,Chennai,IN,"('13.0296289', '80.2497542')"
341,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3353068', '55.3723996')"
342,19.23496,72.85976,Borivli,Maharashtra,Mumbai Suburban,IN,"('19.158757', '72.835081')"
343,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1424854', '55.2204854')"
344,25.36457,49.56532,Al Hufuf,Eastern Province,,SA,"('25.4064491', '49.4666438')"
345,42.46007,18.50647,Igalo,,,ME,"('42.4568009', '18.49266')"
346,25.12301,68.53577,Tando Muhammad Khan,Sindh,,PK,"('25.2739885', '68.4869861')"
347,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.596529', '39.1435769')"
348,28.65156,77.18859,Karol Bagh,NCT,Central Delhi,IN,"('28.6425283', '77.175768')"
349,40.37767,49.89201,Baku,Baki,,AZ,"('40.374715', '49.856755')"
350,28.45584,-81.4459,Tangelo Park,Florida,Orange County,US,"('28.473064', '-81.452537')"
351,40.46667,-3.71667,Tetuan de las Victorias,Madrid,Provincia de Madrid,ES,"('40.4744053', '-3.7032695')"
352,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2623763', '55.4311011')"
353,28.44945,-81.49229,Doctor Phillips,Florida,Orange County,US,"('28.4319125', '-81.4706183')"
354,52.5,-1.91667,Hockley,England,City and Borough of Birmingham,GB,"('52.5173006', '-1.9048009')"
355,25.41111,55.43504,Ajman,Ajman,,AE,"('25.3960169', '55.4942817')"
356,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1847096', '55.2266246')"
357,3.1412,101.68653,Kuala Lumpur,Kuala Lumpur,,MY,"('3.147454', '101.708314')"
358,33.98083,35.61778,Djounie,Mont-Liban,,LB,"('33.9969186', '35.645918')"
359,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1110979', '55.1418068')"
360,58.24806,22.50389,Kuressaare,Saare,Kuressaare linn,EE,"('58.2518397', '22.47917')"
361,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0438081', '55.2506263')"
362,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0544194', '31.3309961')"
363,25.0657,55.17128,Dubai,Dubai,,AE,"('25.2150573', '55.2508795')"
364,27.57823,77.69806,Vrindavan,Uttar Pradesh,Mathura,IN,"('27.5823311', '77.7026148')"
365,53.55196,9.98558,Neustadt,Hamburg,,DE,"('53.5531622', '9.9920919')"
366,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1865727', '55.2970071')"
367,-26.08909,28.16534,Modderfontein,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('-26.133354', '28.2307576')"
368,34.69374,135.50218,Osaka-shi,Osaka,,JP,"('34.6631035', '135.5034124')"
369,29.145,48.13028,Al Mahbulah,Al Ahmadi,,KW,"('29.122035', '48.1182782')"
370,51.50094,-0.19175,Kensington,England,Greater London,GB,"('51.502155', '-0.18808')"
371,44.39603,7.81764,Mondovi,Piedmont,Provincia di Cuneo,IT,"('44.3910261', '7.8172376')"
372,27.43282,77.74153,Mahaban,Uttar Pradesh,Mathura,IN,"('27.4291345', '77.7414136')"
373,25.0657,55.17128,Dubai,Dubai,,AE,"('25.145478', '55.215879')"
374,17.01505,54.09237,Salalah,Zufar,,OM,"('17.0235117', '54.0663721')"
375,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.238679', '55.312364')"
376,25.77427,-80.19366,Miami,Florida,Miami-Dade County,US,"('25.8022469', '-80.1911898')"
377,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9173268', '77.5855713')"
378,24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.465197', '54.375828')"
379,53.79648,-1.54785,Leeds,England,City and Borough of Leeds,GB,"('53.795959', '-1.545179')"
380,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1269274', '55.2183205')"
381,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0774124', '55.1494416')"
382,31.88542,35.8543,Umm as Summaq,Amman,,JO,"('31.8907917', '35.8596268')"
383,48.9,2.33333,Saint-Ouen,Ile-de-France,Paris,FR,"('48.8819068', '2.3410005')"
384,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.222374', '55.289081')"
385,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.277076', '55.3284305')"
386,9.05785,7.49508,Abuja,Abuja Federal Capital Territory,,NG,"('9.0947142', '7.4415572')"
387,52.19656,21.17752,Wawer,Masovian Voivodeship,Warszawa,PL,"('52.2066612', '21.1728252')"
388,10.22222,76.19917,Kodungallur,Kerala,Thrissur District,IN,"('10.1517544', '76.1753583')"
389,25.41111,55.43504,Ajman,Ajman,,AE,"('25.473227', '55.4977128')"
390,19.23496,72.85976,Borivli,Maharashtra,Mumbai Suburban,IN,"('19.201793', '72.853183')"
391,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9656423', '77.6416434')"
392,37.94745,23.63708,Piraeus,Attica,Nomos Attikis,GR,"('37.9498535', '23.6399546')"
393,34.25083,36.01056,Bcharre,Liban-Nord,,LB,"('34.2438889', '36.0480556')"
394,56.8519,60.6122,Yekaterinburg,Sverdlovsk,,RU,"('56.838947', '60.5603938')"
395,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7603485', '46.6725921')"
396,17.43948,75.19379,Sangola,Maharashtra,Solapur,IN,"('17.437401', '75.196419')"
397,26.32599,43.97497,Buraydah,Al-Qassim,,SA,"('26.3770684', '43.9296447')"
398,25.56473,55.55517,Umm al Qaywayn,Umm al Qaywayn,,AE,"('25.6697996', '55.7439512')"
399,55.78874,49.12214,Kazan,Tatarstan,Gorod Kazan',RU,"('55.7993562', '49.1059989')"
400,33.88894,35.49442,Beirut,Beyrouth,,LB,"('33.8845235', '35.4924817')"
401,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3546906', '55.4003431')"
402,31.10442,77.16662,Shimla,Himachal Pradesh,Shimla,IN,"('31.1189772', '77.252169')"
403,28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.5706638', '77.3259827')"
404,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1152827', '55.1351284')"
405,24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.9277545', '67.1129656')"
406,51.54057,-0.14334,Camden Town,England,Greater London,GB,"('51.5222472', '-0.1426128')"
407,40.74399,-74.03236,Hoboken,New Jersey,Hudson County,US,"('40.72159', '-74.0476031')"
408,25.0657,55.17128,Dubai,Dubai,,AE,"('25.141251', '55.2178508')"
409,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.4809617', '39.2357598')"
410,25.41111,55.43504,Ajman,Ajman,,AE,"('25.3955656', '55.4586031')"
411,43.3601,-80.31269,Cambridge,Ontario,,CA,"('43.4094194', '-80.3999609')"
412,25.0657,55.17128,Dubai,Dubai,,AE,"('25.2070594', '55.2692288')"
413,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6761183', '46.8019724')"
414,25.0657,55.17128,Dubai,Dubai,,AE,"('25.125124', '55.1247506')"
415,26.83928,80.92313,Lucknow,Uttar Pradesh,Lucknow District,IN,"('26.852368', '80.931953')"
416,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2566106', '55.2941604')"
417,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2640733', '55.290952')"
418,39.41667,-0.38333,Alfafar,Valencia,Provincia de Valencia,ES,"('39.4106005', '-0.3843364')"
419,52.62783,1.29834,Norwich,England,Norfolk,GB,"('52.6260793', '1.2901429')"
420,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1075077', '55.1786939')"
421,18.21639,42.50528,Abha,Mintaqat `Asir,,SA,"('18.2086633', '42.5109214')"
422,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.4869427', '39.2325787')"
423,-1.85,34.7,Mugumu,Mara,,TZ,"('-2.3333333', '34.8333333')"
424,48.8898,2.15863,Chatou,Ile-de-France,Departement des Yvelines,FR,"('48.8864529', '2.1558348')"
425,36.56486,-4.85561,Ojen,Andalusia,Provincia de Malaga,ES,"('36.500227', '-4.798858')"
426,33.76446,-117.79394,North Tustin,California,Orange County,US,"('33.78725', '-117.782167')"
427,57.70716,11.96679,Goeteborg,Vaestra Goetaland,Goteborg,SE,"('57.7010559', '11.9597628')"
428,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.262908', '55.3292742')"
429,31.41667,73.08333,Faisalabad,Punjab,,PK,"('31.4125763', '73.1148847')"
430,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0491277', '55.1285557')"
431,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3070702', '55.4662776')"
432,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.439688', '39.204339')"
433,49.03717,23.51346,Skole,Lviv,,UA,"('49.0102056', '23.4256764')"
434,39.46975,-0.37739,Valencia,Valencia,Provincia de Valencia,ES,"('39.479944', '-0.3911928')"
435,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6984892', '46.6873206')"
436,24.80361,120.96861,Hsinchu,Taiwan,Hsinchu,TW,"('24.8170051', '120.971655')"
437,21.36753,40.28694,Al Hada,Makkah,,SA,"('21.3616414', '40.2724403')"
438,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0493398', '55.2312566')"
439,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6323715', '46.7097047')"
440,25.0657,55.17128,Dubai,Dubai,,AE,"('25.159721', '55.223507')"
441,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2802755', '55.3870302')"
442,33.72148,73.04329,Islamabad,Islamabad,,PK,"('33.7298988', '73.0382749')"
443,43.77925,11.24626,Florence,Tuscany,Province of Florence,IT,"('43.7698746', '11.2542077')"
444,25.17151,51.60337,Al Wakrah,Al Wakrah,,QA,"('25.1629457', '51.6079666')"
445,35.82348,-78.82556,Morrisville,North Carolina,Wake County,US,"('35.9003383', '-78.7918908')"
446,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1971277', '55.2762156')"
447,52.62783,1.29834,Norwich,England,Norfolk,GB,"('52.6253846', '1.3046094')"
448,8.4855,76.94924,Thiruvananthapuram,Kerala,Thiruvananthapuram,IN,"('8.4891809', '76.953719')"
449,42.06642,-87.93729,Mount Prospect,Illinois,Cook County,US,"('42.0800107', '-87.9361611')"
450,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2472828', '55.346657')"
451,40.46667,-3.71667,Tetuan de las Victorias,Madrid,Provincia de Madrid,ES,"('40.4793096', '-3.7107205')"
452,44.77833,20.47583,Vozdovac,Central Serbia,Belgrade,RS,"('44.7682622', '20.4997963')"
453,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1225784', '55.2183006')"
454,26.12259,85.39055,Muzaffarpur,Bihar,Muzaffarpur,IN,"('26.201586', '85.302504')"
455,49.01667,10.21667,Ellenberg,Baden-Wuerttemberg,Regierungsbezirk Stuttgart,DE,"('49.0955929', '10.221626')"
456,17.38405,78.45636,Hyderabad,Telangana,Hyderabad,IN,"('17.3921631', '78.4654351')"
457,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0790707', '55.1381008')"
458,40.46667,-3.71667,Tetuan de las Victorias,Madrid,Provincia de Madrid,ES,"('40.4719609', '-3.7095431')"
459,52.55035,13.39139,Gesundbrunnen,Berlin,,DE,"('52.5424', '13.403352')"
460,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9967242', '77.5733469')"
461,9.93988,76.26022,Cochin,Kerala,Ernakulam,IN,"('9.935706', '76.2611665')"
462,28.65381,77.22897,Delhi,NCT,North Delhi,IN,"('28.6608174', '77.2977564')"
463,25.0657,55.17128,Dubai,Dubai,,AE,"('25.11819', '55.197527')"
464,39.46975,-0.37739,Valencia,Valencia,Provincia de Valencia,ES,"('39.4548751', '-0.3504904')"
465,33.98083,35.61778,Djounie,Mont-Liban,,LB,"('33.9203865', '35.7028084')"
466,36.03611,14.30944,Qala,Il-Qala,,MT,"('36.0100996', '14.3355527')"
467,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6693489', '46.8060839')"
468,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.341868', '55.4318351')"
469,44.86833,13.84806,Pula,Istarska,Grad Pula,HR,"('44.8682754', '13.8470474')"
470,21.36753,40.28694,Al Hada,Makkah,,SA,"('21.3466686', '40.3265864')"
471,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1399196', '55.1324114')"
472,6.32649,99.8432,Kuah,Kedah,Langkawi,MY,"('6.2912736', '99.7274501')"
473,52.81167,7.04722,Emmer-Compascuum,Drenthe,Gemeente Emmen,NL,"('52.8540068', '6.9786943')"
474,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0578353', '31.2252474')"
475,37.44529,25.32872,Mykonos,South Aegean,Nomos Kykladon,GR,"('37.4080587', '25.3496232')"
476,28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.651323', '77.305616')"
477,44.77917,20.45389,Savski Venac,Central Serbia,Belgrade,RS,"('44.783352', '20.462641')"
478,21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5610437', '39.1575834')"
479,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3558724', '55.3928461')"
480,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.260147', '55.32077')"
481,11.24802,75.7804,Kozhikode,Kerala,Kozhikode,IN,"('11.2202257', '75.8017108')"
482,22.56667,88.35,Bara Bazar,West Bengal,Kolkata,IN,"('22.5862965', '88.3614067')"
483,31.88542,35.8543,Umm as Summaq,Amman,,JO,"('31.927799', '35.856189')"
484,25.04776,121.53185,Taipei,Taipei,,TW,"('25.0810089', '121.564733')"
485,24.25088,55.79312,Al Buraymi,Al Buraimi,,OM,"('24.2243518', '55.783083')"
486,48.81294,2.3417,Gentilly,Ile-de-France,Departement du Val-de-Marne,FR,"('48.8334476', '2.3314341')"
487,40.75982,-74.4171,Madison,New Jersey,Morris County,US,"('40.7588789', '-74.4145461')"
488,24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.8547803', '67.0523685')"
489,21.36753,40.28694,Al Hada,Makkah,,SA,"('21.3459172', '40.3279858')"
490,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2576139', '55.3042694')"
491,51.02899,7.85139,Olpe,North Rhine-Westphalia,Regierungsbezirk Arnsberg,DE,"('51.0164634', '7.8266733')"
492,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('13.0297299', '77.5587495')"
493,24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.8768349', '67.0626658')"
494,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2620526', '55.3147807')"
495,19.12361,41.91111,Al Majaridah,Mintaqat `Asir,,SA,"('19.1483', '41.086464')"
496,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2825383', '55.3363623')"
497,-33.91667,151.2,Alexandria,New South Wales,,AU,"('-33.911709', '151.2106662')"
498,34.3,35.80889,Amioun,Liban-Nord,,LB,"('34.1733927', '35.8705702')"
499,28.63576,77.22445,New Delhi,NCT,New Delhi,IN,"('28.5599674', '77.1885681')"
500,28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.6596898', '77.3170131')"
501,30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0032672', '31.4251514')"
502,29.36972,47.97833,Kuwait City,Al Asimah,,KW,"('29.3667164', '47.9666118')"
503,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6932326', '46.7854366')"
504,-23.5475,-46.63611,Sao Paulo,Sao Paulo,Sao Paulo,BR,"('-23.551475', '-46.5900991')"
505,28.65381,77.22897,Delhi,NCT,North Delhi,IN,"('28.6555556', '77.2992173')"
506,5.6658,-0.16307,Medina Estates,Greater Accra,,GH,"('5.72479', '-0.1729529')"
507,14.5391,121.0726,Pateros,Calabarzon,Province of Rizal,PH,"('14.546748', '121.0545499')"
508,25.0657,55.17128,Dubai,Dubai,,AE,"('25.087913', '55.1510269')"
509,-24.0625,-54.30694,Salto del Guaira,Canindeyu,,PY,"('-24.0543351', '-54.3069185')"
510,12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.981478', '77.605953')"
511,23.55563,58.3989,Bawshar,Muhafazat Masqat,,OM,"('23.615977', '58.462838')"
512,35.8044,51.4256,Tajrish,Tehran,,IR,"('35.7561989', '51.5121835')"
513,25.0657,55.17128,Dubai,Dubai,,AE,"('25.0993885', '55.1732298')"
514,37.566,126.9784,Seoul,Seoul,,KR,"('37.5608998', '126.9938978')"
515,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1103992', '55.1429953')"
516,19.30157,72.85107,Bhayandar,Maharashtra,Thane,IN,"('19.2762147', '72.8880687')"
517,33.89056,35.56639,Jdaidet el Matn,Mont-Liban,,LB,"('33.8799121', '35.5372298')"
518,45.52345,-122.67621,Portland,Oregon,Multnomah County,US,"('45.5108339', '-122.7182973')"
519,44.84306,20.40111,Zemun,Central Serbia,Belgrade,RS,"('44.8204917', '20.3834169')"
520,51.54057,-0.14334,Camden Town,England,Greater London,GB,"('51.5273627', '-0.1353927')"
521,31.3529,27.23725,Mersa Matruh,Muhafazat Matruh,,EG,"('31.3546233', '27.2388773')"
522,49.451,20.30179,Kluszkowce,Lesser Poland Voivodeship,Powiat nowotarski,PL,"('49.4447583', '20.3023486')"
523,30.00808,31.21093,Al Jizah,Al Jizah,,EG,"('29.9715479', '31.2722138')"
524,25.0657,55.17128,Dubai,Dubai,,AE,"('25.110705', '55.21919')"
525,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3089429', '55.3689842')"
526,39.87678,3.01626,Pollenca,Balearic Islands,Illes Balears,ES,"('39.8773954', '3.0163104')"
527,35.76727,-5.79975,Tangier,Tanger-Tetouan,Tanger-Assilah,MA,"('35.7749939', '-5.7844067')"
528,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7271852', '46.6905719')"
529,24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6336009', '46.7961667')"
530,32.71533,-117.15726,San Diego,California,San Diego County,US,"('32.7647903', '-117.2266083')"
531,19.30157,72.85107,Bhayandar,Maharashtra,Thane,IN,"('19.3010336', '72.8469444')"
532,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2482277', '55.3040841')"
533,25.36861,51.22639,Ash Shahaniyah,Baladiyat ar Rayyan,,QA,"('25.3492558', '51.2608358')"
534,38.71745,-9.29833,Porto Salvo,Lisbon,Oeiras,PT,"('38.7061321', '-9.3023737')"
535,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1856422', '55.2576891')"
536,10.30067,76.33763,Kizhake Chalakudi,Kerala,Thrissur District,IN,"('10.4157304', '76.3960124')"
537,40.78343,-73.96625,Manhattan,New York,New York County,US,"('40.793977', '-73.9342599')"
538,25.0657,55.17128,Dubai,Dubai,,AE,"('25.1146579', '55.2180283')"
539,30.55083,73.39083,Bahawalnagar,Punjab,,PK,"('30.6067265', '73.3325788')"
540,24.1469,120.6839,Taichung,Taiwan,Taichung City,TW,"('24.1452417', '120.677978')"
541,31.32556,75.57917,Jalandhar,Punjab,Jalandhar,IN,"('31.3160218', '75.654717')"
542,6.32649,99.8432,Kuah,Kedah,Langkawi,MY,"('6.2992534', '99.7208867')"
543,38.3004,-76.50745,California,Maryland,Saint Mary's County,US,"('38.2990915', '-76.5091241')"
544,44.39583,7.87574,Briaglia,Piedmont,Provincia di Cuneo,IT,"('44.4195151', '7.8515413')"
545,9.05785,7.49508,Abuja,Abuja Federal Capital Territory,,NG,"('9.074615', '7.475428')"
546,37.7119,128.18713,Seoseok,Gangwon-do,,KR,"('37.6207758', '128.3541675')"
547,49.83826,24.02324,L'viv,Lviv,,UA,"('49.843923', '24.0265981')"
548,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.256774', '55.326426')"
549,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.334108', '55.392562')"
550,25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3022252', '55.3763927')"
551,13.36179,103.86056,Siem Reap,Siem Reap,,KH,"('13.3717765', '103.8537302')"
552,32.02581,35.86458,Al Jubayhah,Amman,,JO,"('31.9897128', '35.8850625')"
553,24.46861,39.61417,Medina,Al Madinah al Munawwarah,,SA,"('24.471525', '39.6111549')"
554,28.26689,83.96851,Pokhara,Western Region,Gandaki Zone,NP,"('28.206343', '83.9615489')"
555,26.43442,50.10326,Dammam,Eastern Province,,SA,"('26.4166141', '50.0514388')"
